item_id,name,price,Category,Meal_Type,calories_kcal,protein_g,fat_g,carbohydrates_g,salt_equivalent_g,saturated_fat_g,sugar_g,dietary_fiber_g,cholesterol_mg,sodium_mg,vitamin_c_mg,calcium_mg,iron_mg
601,Oregano (1 tsp),386,Condiment,Dinner,3,0.1,14.0,0.7,3.03,0.0,0.0,0.2,0,0.0,73.3,37.6,8.5
602,Empanada (Beef 1 medium),206,Meal,Lunch,290,10.0,18.7,28.0,4.83,16.0,3.0,3.0,30,550.0,50.5,159.4,13.3
603,Chicken Milanesa (1 serving),196,Protein,Dinner,450,35.0,12.9,30.0,1.11,22.0,2.0,3.0,100,700.0,98.1,75.3,1.2
604,Mashed Potatoes (side),437,Vegetable,Dinner,150,3.0,0.3,25.0,4.08,4.0,2.0,2.0,10,300.0,95.7,155.4,9.5
605,Flan (1 slice),498,Dessert,Snack,220,6.0,3.6,35.0,1.8,7.0,33.0,0.0,90,80.0,49.3,263.8,2.6
606,Choripan (1 sandwich),349,Meal,Lunch,550,20.0,19.0,40.0,3.61,35.0,4.0,3.0,80,1100.0,38.6,437.5,12.4
607,Baguette (slice),170,Grain,Lunch,70,2.5,23.7,14.0,3.41,0.5,0.5,0.6,0,150.0,41.2,270.1,12.0
608,Chimichurri (1 tbsp),462,Condiment,Lunch,45,0.1,7.5,0.5,4.66,4.5,0.1,0.2,0,100.0,79.3,189.8,7.2
609,Pizza (Margherita 1 slice),470,Meal,Dinner,250,12.0,19.0,30.0,2.93,10.0,4.0,3.0,25,600.0,77.8,355.6,12.6
610,Fresh Mozzarella (1 oz),474,Dairy,Dinner,72,5.0,6.2,0.8,4.56,5.0,0.3,0.0,22,138.0,50.6,441.2,5.7
611,Basil (2 tbsp fresh),472,Condiment,Dinner,1,0.1,24.8,0.1,3.32,0.0,0.0,0.1,0,0.0,67.6,98.0,7.6
612,Carbonara (1.5 cups),244,Meal,Dinner,650,25.0,18.1,60.0,2.86,35.0,4.0,4.0,250,900.0,71.8,369.1,7.5
613,Guanciale (1 oz),177,Protein,Dinner,170,3.0,9.2,0.0,4.63,18.0,0.0,0.0,35,450.0,23.5,266.1,2.0
614,Pecorino Cheese (1 tbsp),185,Dairy,Dinner,25,1.5,6.8,0.1,1.06,2.0,0.0,0.0,6,110.0,34.2,225.1,13.3
615,Black Pepper (1/4 tsp),257,Condiment,Dinner,1,0.0,10.8,0.2,4.13,0.0,0.0,0.1,0,0.0,71.1,120.6,1.0
616,Egg Yolk (1 large in sauce),355,Protein,Dinner,55,2.7,4.4,0.6,4.55,4.5,0.3,0.0,184,8.0,68.8,87.7,3.0
617,Supplì (1 piece fried rice ball),483,Snack,Snack,200,8.0,15.1,25.0,3.17,8.0,2.0,2.0,25,400.0,85.3,212.4,6.3
618,Aperol Spritz (1 drink),76,Beverage,Snack,180,0.0,4.5,20.0,4.44,0.0,20.0,0.0,0,10.0,21.8,227.0,1.8
619,Prosecco (3 oz),263,Beverage,Snack,70,0.0,9.2,2.0,0.19,0.0,1.5,0.0,0,5.0,72.8,25.1,14.0
620,Club Soda (2 oz),246,Beverage,Snack,0,0.0,10.5,0.0,4.08,0.0,0.0,0.0,0,20.0,75.0,391.6,2.9
621,Orange Slice (garnish),272,Fruit,Snack,5,0.1,15.1,1.0,3.87,0.0,0.8,0.2,0,0.0,78.1,419.4,6.4
622,Tagliatelle al Ragù (Bolognese),458,Meal,Dinner,550,28.0,11.9,65.0,4.5,20.0,8.0,7.0,70,850.0,37.1,144.1,11.8
623,Ground Beef (2 oz in sauce),440,Protein,Dinner,140,11.0,20.8,0.0,4.95,10.0,0.0,0.0,35,40.0,44.9,346.1,11.1
624,Pancetta (0.5 oz in sauce),244,Protein,Dinner,45,1.5,10.0,0.0,1.15,4.5,0.0,0.0,10,160.0,58.8,315.8,5.4
625,Carrot (1/4 minced in sauce),373,Vegetable,Dinner,10,0.2,2.1,2.4,0.86,0.1,1.2,0.7,0,17.0,22.6,386.5,0.9
626,Celery (1/4 stalk minced),55,Vegetable,Dinner,2,0.1,18.2,0.4,0.91,0.0,0.2,0.2,0,12.0,51.2,4.1,2.9
627,Onion (1/8 minced in sauce),90,Vegetable,Dinner,5,0.1,17.1,1.2,3.34,0.0,0.6,0.2,0,1.0,14.1,62.6,1.1
628,Crushed Tomatoes (1/2 cup sauce),369,Vegetable,Dinner,20,1.0,20.7,4.0,2.48,0.0,3.0,1.5,0,200.0,5.3,75.8,10.8
629,Parmigiano-Reggiano (1 tbsp),482,Dairy,Dinner,22,2.0,12.3,0.2,4.02,1.5,0.0,0.0,4,95.0,74.3,23.2,13.5
630,Cannoli (1 medium),295,Dessert,Snack,240,5.0,1.5,25.0,4.41,13.0,18.0,1.0,30,100.0,64.5,380.3,4.2
631,Ricotta (filling 1 oz),152,Dairy,Snack,49,3.2,19.1,0.8,3.57,3.8,0.1,0.0,14,23.0,32.2,149.0,13.5
632,Pistachio (garnish),143,Nut,Snack,10,0.4,19.4,0.5,0.11,0.8,0.1,0.2,0,0.0,69.4,65.1,1.0
633,Biscotti (1 cookie),213,Dessert,Snack,110,2.0,9.8,18.0,4.66,4.0,9.0,1.0,15,50.0,42.3,132.1,1.2
634,Espresso (for dipping),71,Beverage,Snack,2,0.2,23.6,0.0,3.99,0.0,0.0,0.0,0,1.0,92.7,330.5,13.5
635,Focaccia (1 square),356,Grain,Lunch,250,8.0,5.9,40.0,2.08,7.0,2.0,2.0,0,500.0,49.8,69.0,6.9
636,Rosemary (1 tsp topping),264,Condiment,Lunch,1,0.0,21.1,0.2,3.0,0.0,0.0,0.1,0,0.0,4.8,493.0,8.3
637,Coarse Salt (garnish),444,Condiment,Lunch,0,0.0,22.5,0.0,3.99,0.0,0.0,0.0,0,200.0,55.4,109.6,0.4
638,Olive Oil (1 tbsp drizzle),303,Condiment,Lunch,120,0.0,3.9,0.0,3.27,14.0,0.0,0.0,0,0.0,91.2,301.9,12.3
639,Bruschetta (2 pcs),137,Snack,Snack,180,4.0,5.7,25.0,3.42,7.0,4.0,3.0,0,350.0,83.3,429.0,14.5
640,Balsamic Glaze (1 tsp),126,Condiment,Snack,13,0.0,17.2,3.0,3.51,0.0,2.7,0.0,0,3.0,69.3,292.4,5.8
641,Ribollita (1.5 cups soup),387,Meal,Dinner,350,15.0,20.5,55.0,0.66,8.0,10.0,14.0,5,900.0,78.3,411.5,5.8
642,Cannellini Beans (1/2 cup in soup),271,Legume,Dinner,105,7.0,12.0,20.0,2.02,0.5,1.0,6.0,0,230.0,15.9,342.9,1.7
643,Kale (1 cup in soup),422,Vegetable,Dinner,33,2.9,13.5,6.0,1.17,0.6,1.0,2.0,0,29.0,3.6,332.3,1.3
644,Stale Bread (1/2 cup in soup),67,Grain,Dinner,80,3.0,10.0,15.0,3.6,1.0,1.5,1.0,0,160.0,19.0,158.1,13.8
645,Polenta (1 cup creamy),181,Meal,Dinner,150,3.0,23.1,32.0,3.5,1.0,1.0,3.0,5,350.0,8.2,134.6,3.2
646,Gorgonzola Cheese (1 oz),403,Dairy,Dinner,100,6.0,16.5,0.7,3.03,8.0,0.1,0.0,21,325.0,50.2,263.3,9.6
647,Negroni (1 drink),349,Beverage,Snack,190,0.0,20.9,15.0,1.68,0.0,15.0,0.0,0,5.0,72.6,178.1,6.8
648,Gin (1 oz),123,Beverage,Snack,70,0.0,14.3,0.0,4.99,0.0,0.0,0.0,0,0.0,81.1,203.9,8.9
649,Campari (1 oz),369,Beverage,Snack,80,0.0,4.7,10.0,3.68,0.0,10.0,0.0,0,5.0,66.6,350.4,7.5
650,Sweet Vermouth (1 oz),76,Beverage,Snack,40,0.0,9.5,5.0,4.48,0.0,5.0,0.0,0,0.0,34.5,362.0,14.8
651,Orange Peel (garnish),426,Condiment,Snack,1,0.0,8.3,0.2,4.95,0.0,0.0,0.1,0,0.0,9.5,180.4,4.0
652,Osso Buco (1 serving),68,Protein,Dinner,550,45.0,1.4,15.0,3.71,30.0,6.0,4.0,150,900.0,95.5,399.5,3.6
653,Gremolata (1 tbsp),272,Condiment,Dinner,15,0.5,13.6,1.0,0.76,1.0,0.5,0.5,0,5.0,41.2,450.0,8.8
654,Risotto alla Milanese (1 cup),399,Meal,Dinner,350,10.0,22.2,50.0,0.35,12.0,3.0,3.0,30,700.0,26.4,401.3,0.7
655,Saffron (pinch in risotto),160,Condiment,Dinner,1,0.0,9.0,0.1,1.16,0.0,0.0,0.0,0,0.0,70.1,401.2,2.4
656,Panettone (1 slice),125,Dessert,Snack,320,6.0,8.7,50.0,1.0,12.0,25.0,3.0,70,200.0,32.3,334.1,1.7
657,Candied Fruit (1 tbsp),347,Fruit,Snack,30,0.0,20.8,8.0,1.06,0.0,8.0,0.5,0,5.0,84.1,364.6,10.8
658,Amaretti Cookie (2 cookies),212,Dessert,Snack,90,2.0,8.6,12.0,3.08,4.0,10.0,1.0,0,10.0,56.7,278.7,3.4
659,Limoncello (1.5 oz shot),245,Beverage,Snack,150,0.0,5.9,18.0,1.5,0.0,18.0,0.0,0,0.0,60.9,306.8,2.3
660,Panna Cotta (1 serving),260,Dessert,Snack,300,4.0,12.5,25.0,3.31,20.0,22.0,0.0,70,50.0,90.4,35.7,8.8
661,Berry Coulis (1 tbsp),485,Condiment,Snack,20,0.0,19.1,5.0,4.08,0.0,4.5,0.5,0,0.0,18.6,388.5,5.2
662,Saltimbocca (1 serving),242,Protein,Dinner,380,38.0,23.4,5.0,1.19,22.0,1.0,0.5,120,850.0,19.5,498.9,12.0
663,Prosciutto (1 slice wrapper),191,Protein,Dinner,35,4.0,9.7,0.0,2.53,2.5,0.0,0.0,10,280.0,51.6,437.5,1.6
664,Sage (2 leaves),247,Condiment,Dinner,1,0.0,3.1,0.1,1.59,0.0,0.0,0.1,0,0.0,26.1,160.7,10.6
665,White Wine Sauce (1/4 cup),252,Condiment,Dinner,80,1.0,5.1,4.0,0.1,6.0,2.0,0.5,5,300.0,79.4,211.2,6.7
666,Polenta (grilled 1 slice),154,Meal,Dinner,120,2.5,2.7,25.0,4.86,1.0,0.5,2.0,0,300.0,19.5,212.4,3.7
667,Caponata (1/2 cup),436,Meal,Dinner,180,2.0,18.1,15.0,0.24,14.0,9.0,5.0,0,400.0,41.0,304.0,14.4
668,Eggplant (1/2 cup in caponata),443,Vegetable,Dinner,40,0.5,5.6,6.0,4.24,2.0,3.0,2.0,0,150.0,71.7,45.7,10.8
669,Pine Nuts (1/2 tbsp),128,Nut,Dinner,48,1.0,20.7,1.0,2.05,5.0,0.2,0.2,0,0.0,37.3,245.6,4.2
670,Raisins (1 tbsp),248,Fruit,Dinner,27,0.3,15.4,7.0,1.09,0.0,6.0,0.3,0,1.0,85.6,467.0,11.6
671,Gelato (Pistachio 1/2 cup),476,Dessert,Snack,220,5.0,14.5,24.0,0.79,12.0,20.0,2.0,40,60.0,12.4,428.6,10.9
672,Waffle Cone (1 small),264,Grain,Snack,70,1.0,4.1,13.0,0.83,1.5,7.0,0.5,5,30.0,72.6,161.4,4.6
673,Cacio e Pepe (1.5 cups),421,Meal,Dinner,500,18.0,22.6,65.0,1.98,19.0,3.0,4.0,50,700.0,44.8,370.2,13.8
674,Pecorino Romano (1/4 cup),105,Dairy,Dinner,110,7.5,6.3,1.0,0.44,8.5,0.0,0.0,25,450.0,16.9,128.7,1.9
675,Black Pepper (1/2 tsp),364,Condiment,Dinner,3,0.1,12.1,0.7,2.65,0.0,0.0,0.3,0,0.0,56.9,10.1,8.2
676,Fiorentina Steak (3oz portion),82,Protein,Dinner,230,24.0,12.2,0.0,2.11,15.0,0.0,0.0,75,60.0,22.7,117.0,1.6
677,Olive Oil (1 tbsp drizzle),397,Condiment,Dinner,120,0.0,18.1,0.0,3.35,14.0,0.0,0.0,0,0.0,11.3,163.2,10.2
678,Rosemary (garnish),419,Condiment,Dinner,1,0.0,13.8,0.2,3.88,0.0,0.0,0.1,0,0.0,57.4,228.1,13.7
679,White Beans (Tuscan style 1/2 cup),391,Legume,Dinner,150,8.0,5.6,20.0,2.42,4.0,2.0,7.0,0,350.0,50.7,484.8,7.2
680,Garlic (1 clove in beans),352,Vegetable,Dinner,4,0.2,14.5,0.9,1.64,0.0,0.0,0.1,0,1.0,51.3,196.2,1.9
681,Sage (in beans),262,Condiment,Dinner,1,0.0,17.1,0.1,0.9,0.0,0.0,0.1,0,0.0,12.6,199.8,13.0
682,Arancini (1 large ball),479,Snack,Snack,250,9.0,7.9,30.0,1.9,10.0,3.0,3.0,30,500.0,46.7,455.7,6.4
683,Ragù (filling 1 tbsp),493,Condiment,Snack,25,1.5,1.4,1.0,3.23,1.5,0.5,0.5,5,60.0,7.7,124.3,2.8
684,Mozzarella (filling 0.5 oz),300,Dairy,Snack,40,3.0,21.3,0.5,0.64,3.0,0.2,0.0,10,75.0,30.5,496.2,7.8
685,Breadcrumbs (coating),106,Grain,Snack,25,0.5,8.8,4.0,2.47,0.5,0.5,0.5,0,50.0,83.3,252.1,13.3
686,Campari & Soda (1 drink),251,Beverage,Snack,85,0.0,5.2,10.0,0.49,0.0,10.0,0.0,0,25.0,35.3,455.8,13.7
687,Olive (garnish),486,Fruit,Snack,5,0.0,18.9,0.1,4.12,0.5,0.0,0.1,0,30.0,35.3,97.8,1.1
688,Vitello Tonnato (1 serving),325,Protein,Lunch,380,35.0,7.5,3.0,2.48,25.0,1.0,0.5,110,600.0,3.7,393.3,8.2
689,Tuna Sauce (2 tbsp),353,Condiment,Lunch,100,4.0,6.1,1.0,1.92,9.0,0.5,0.0,15,200.0,99.5,423.8,8.5
690,Capers (garnish),331,Condiment,Lunch,2,0.2,8.1,0.4,3.97,0.1,0.1,0.3,0,200.0,9.6,365.0,14.5
691,Lemon Slice (garnish),443,Condiment,Lunch,1,0.0,24.9,0.3,1.32,0.0,0.1,0.1,0,0.0,51.2,92.5,12.1
692,Gnocchi alla Sorrentina (1.5 cups),180,Meal,Dinner,450,15.0,20.9,60.0,4.11,18.0,9.0,6.0,40,800.0,4.8,13.3,3.7
693,Tomato Sauce (1/2 cup),246,Condiment,Dinner,40,1.5,3.8,7.0,0.7,1.0,4.0,2.0,0,350.0,0.9,183.6,13.9
694,Mozzarella (1 oz melted),54,Dairy,Dinner,80,6.0,0.8,1.0,1.09,6.0,0.5,0.0,20,150.0,25.4,281.2,4.7
695,Basil (fresh garnish),182,Condiment,Dinner,1,0.1,19.6,0.0,4.85,0.0,0.0,0.1,0,0.0,10.8,215.0,0.3
696,Parmigiano-Reggiano (1 tbsp),168,Dairy,Dinner,22,2.0,11.3,0.2,2.76,1.5,0.0,0.0,4,95.0,56.5,212.1,0.9
697,Pesto (1/4 cup),375,Condiment,Dinner,290,5.0,7.0,4.0,1.34,29.0,1.0,2.0,5,600.0,54.2,11.5,2.6
698,Pine Nuts (1 tbsp in pesto),161,Nut,Dinner,95,2.0,9.6,2.0,0.36,10.0,0.5,0.5,0,0.0,62.7,189.3,14.9
699,Garlic (1/2 clove in pesto),479,Vegetable,Dinner,2,0.1,0.6,0.5,0.29,0.0,0.0,0.0,0,0.0,10.7,46.3,2.4
700,Trofie Pasta (1 cup cooked),379,Grain,Dinner,210,7.0,0.1,43.0,3.16,1.0,1.0,2.0,0,5.0,74.7,320.3,8.5
701,Green Beans (1/2 cup w/ pasta),127,Vegetable,Dinner,15,0.9,6.6,3.5,4.11,0.1,1.6,1.3,0,3.0,0.2,71.6,9.0
702,Potato (1/2 w/ pasta),175,Vegetable,Dinner,65,1.0,24.0,15.0,0.11,0.1,0.5,1.0,0,3.0,94.6,421.1,7.1
703,Espresso Martini (1 drink),144,Beverage,Snack,280,0.5,23.1,25.0,3.76,0.0,25.0,0.0,0,5.0,36.9,20.6,4.9
704,Vodka (1.5 oz),119,Beverage,Snack,97,0.0,23.3,0.0,3.23,0.0,0.0,0.0,0,0.0,73.0,241.9,10.5
705,Coffee Liqueur (1 oz),471,Beverage,Snack,100,0.0,16.0,15.0,4.35,0.0,15.0,0.0,0,2.0,27.4,391.9,2.6
706,Espresso (1 oz in drink),282,Beverage,Snack,3,0.3,13.2,0.0,1.14,0.1,0.0,0.0,0,1.0,0.4,226.2,7.0
707,Simple Syrup (1/2 oz),482,Condiment,Snack,30,0.0,5.0,8.0,3.68,0.0,8.0,0.0,0,0.0,51.4,394.8,4.3
708,Coffee Beans (3 garnish),259,Snack,Snack,2,0.1,2.1,0.3,4.35,0.0,0.0,0.1,0,0.0,57.6,460.7,14.7
709,Baba Ganoush (1/4 cup),326,Meal,Snack,100,2.0,1.1,8.0,4.05,7.0,2.0,4.0,0,300.0,64.2,261.2,4.0
710,Pita Bread (1 white),393,Grain,Snack,165,5.5,23.1,33.0,4.86,1.2,1.5,1.5,0,310.0,85.5,28.5,5.6
711,Falafel (3 pieces),145,Meal,Lunch,180,6.0,16.7,18.0,3.12,9.0,1.0,4.0,0,320.0,0.9,65.6,6.4
712,Tahini Sauce (1 tbsp),465,Condiment,Lunch,30,1.0,7.6,1.5,2.89,2.5,0.0,0.5,0,45.0,99.2,117.7,10.3
713,Pickled Turnips (2 tbsp),158,Vegetable,Lunch,10,0.2,11.4,2.0,2.65,0.0,1.0,0.5,0,200.0,71.7,277.8,7.2
714,Shawarma (Chicken 1 wrap),487,Meal,Lunch,550,30.0,21.1,50.0,1.18,25.0,5.0,6.0,80,1100.0,56.2,112.0,13.6
715,Garlic Sauce (1 tbsp),116,Condiment,Lunch,90,0.1,1.3,1.0,4.81,10.0,0.5,0.0,5,80.0,73.1,315.5,9.0
716,Hummus (1/4 cup),257,Legume,Lunch,130,5.0,23.5,10.0,4.61,8.0,1.0,4.0,0,250.0,16.1,293.7,9.0
717,Tabouli (1/2 cup),77,Meal,Lunch,120,3.0,5.8,15.0,1.92,6.0,2.0,4.0,0,300.0,54.5,269.8,14.6
718,Bulgur (1/4 cup in tabouli),343,Grain,Lunch,76,2.7,21.7,16.8,0.57,0.2,0.1,4.1,0,4.0,62.5,325.8,3.2
719,Parsley (1/4 cup in tabouli),197,Vegetable,Lunch,5,0.3,9.6,1.0,0.95,0.1,0.1,0.5,0,5.0,60.7,310.4,0.2
720,Mint (1 tbsp in tabouli),294,Condiment,Lunch,1,0.1,24.8,0.1,0.49,0.0,0.0,0.1,0,0.0,76.5,69.3,7.4
721,Lemon Juice (1 tbsp dressing),57,Condiment,Lunch,4,0.1,22.4,1.3,2.06,0.0,0.2,0.1,0,0.0,21.5,7.3,5.6
722,Olive Oil (1 tbsp dressing),441,Condiment,Lunch,120,0.0,20.6,0.0,4.2,14.0,0.0,0.0,0,0.0,55.1,78.1,4.1
723,Kibbeh (1 piece fried),230,Protein,Snack,230,9.0,7.4,20.0,1.87,13.0,1.0,3.0,30,450.0,34.7,396.6,2.9
724,Pine Nuts (1/2 tbsp filling),172,Nut,Snack,48,1.0,18.9,1.0,4.25,5.0,0.2,0.2,0,0.0,99.7,209.2,9.9
725,Ground Lamb (1 oz filling),189,Protein,Snack,80,5.5,11.7,0.0,2.87,6.0,0.0,0.0,20,20.0,68.2,128.1,13.3
726,Bulgur (1 tbsp shell),444,Grain,Snack,15,0.5,24.0,3.4,1.31,0.0,0.0,0.8,0,1.0,7.1,471.9,9.6
727,Lentil Soup (1 cup Middle Eastern),308,Meal,Lunch,200,10.0,8.5,30.0,2.04,5.0,4.0,10.0,0,700.0,47.9,442.7,13.4
728,Cumin (1 tsp),148,Condiment,Lunch,8,0.3,19.6,1.5,4.65,0.5,0.1,0.4,0,3.0,16.9,5.3,12.3
729,Coriander (1 tsp),292,Condiment,Lunch,5,0.1,17.3,1.0,0.03,0.2,0.0,0.5,0,1.0,55.7,30.5,1.7
730,Lemon Juice (1 tsp in soup),392,Condiment,Lunch,1,0.0,14.7,0.4,2.69,0.0,0.1,0.0,0,0.0,45.5,187.6,4.1
731,Pita Crisps (1 oz),112,Snack,Lunch,130,3.0,5.1,18.0,4.5,5.0,1.0,2.0,0,240.0,53.8,57.2,12.8
732,Manakeesh (Za'atar 1 small),206,Meal,Breakfast,300,7.0,18.1,45.0,1.07,10.0,2.0,4.0,0,500.0,89.6,177.1,5.9
733,Za'atar (1 tbsp),335,Condiment,Breakfast,40,1.0,21.8,3.0,4.42,3.0,0.0,1.5,0,150.0,25.0,63.5,10.5
734,Olive Oil (1 tbsp on bread),262,Condiment,Breakfast,120,0.0,21.7,0.0,1.77,14.0,0.0,0.0,0,0.0,88.7,353.6,6.1
735,Labneh (2 tbsp),430,Dairy,Breakfast,60,4.0,1.0,2.0,3.64,4.0,2.0,0.0,15,80.0,88.3,144.9,8.9
736,Cucumber (1/4 cup side),350,Vegetable,Breakfast,8,0.3,18.1,1.8,1.48,0.0,0.8,0.2,0,1.0,70.0,338.3,10.9
737,Tomato (1/4 cup side),443,Vegetable,Breakfast,8,0.3,15.4,1.8,1.42,0.1,1.2,0.5,0,2.0,23.4,360.1,8.4
738,Olives (5 side),464,Fruit,Breakfast,35,0.2,20.2,1.0,1.48,3.5,0.0,0.5,0,210.0,42.2,306.5,7.0
739,Mint Tea (1 cup),476,Beverage,Breakfast,2,0.1,0.6,0.5,0.63,0.0,0.0,0.0,0,5.0,94.3,446.3,8.7
740,Stuffed Grape Leaves (3 pcs),102,Meal,Snack,150,3.0,3.5,20.0,4.54,7.0,3.0,3.0,0,400.0,50.8,366.3,12.9
741,Rice (1/4 cup filling),218,Grain,Snack,51,1.1,4.2,11.1,1.09,0.1,0.0,0.1,0,0.0,94.7,437.9,6.9
742,Turkish Coffee (1 small cup),335,Beverage,Snack,5,0.2,16.2,0.5,1.11,0.0,0.0,0.0,0,1.0,78.4,398.6,12.6
743,Cardamom (in coffee),213,Condiment,Snack,1,0.0,9.1,0.2,1.31,0.0,0.0,0.1,0,0.0,41.7,24.2,6.5
744,Shish Tawook (2 skewers),302,Protein,Dinner,300,35.0,2.7,5.0,1.64,16.0,2.0,1.0,100,600.0,61.2,66.8,1.7
745,Garlic Sauce (Toum 1 tbsp),124,Condiment,Dinner,90,0.1,12.6,1.0,0.77,10.0,0.5,0.0,5,80.0,30.1,398.5,4.2
746,French Fries (side),180,Vegetable,Dinner,340,4.0,4.0,44.0,3.75,17.0,0.3,4.0,0,230.0,45.2,160.8,14.1
747,Pickled Cucumber (1/4 cup),399,Vegetable,Dinner,10,0.5,8.2,2.0,1.81,0.0,1.0,1.0,0,300.0,84.6,215.3,14.0
748,Fattoush Salad (1.5 cups),113,Meal,Lunch,250,5.0,15.5,25.0,3.99,15.0,5.0,6.0,0,500.0,16.4,33.5,5.2
749,Fried Pita (1/2 pita in salad),216,Grain,Lunch,80,2.0,4.8,12.0,1.74,3.0,0.5,1.0,0,150.0,73.9,27.9,9.7
750,Sumac (1/2 tsp dressing),374,Condiment,Lunch,5,0.1,3.0,1.0,0.36,0.2,0.0,0.5,0,1.0,79.2,146.2,3.6
751,Pomegranate Molasses (1 tsp),197,Condiment,Lunch,15,0.0,23.2,4.0,1.67,0.0,4.0,0.0,0,0.0,13.4,162.4,1.5
